rank,team_name,avatar_url,highest_kaggle_rank,score,submit_times,last_submit
24,xy,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,5,4d
25,Anil Yagiz,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,5,4d
26,Chinaski,https://storage.googleapis.com/kaggle-avatars/thumbnails/5730174-kg.jpg,expert,0.25,34,2d
27,JATIN CHAWDA,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,27,3d
28,blameitonthemoon,https://storage.googleapis.com/kaggle-avatars/thumbnails/17331874-kg.jpg?t=2023-11-24-09-28-57,contributor,0.25,4,4d
29,google-pirates,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,27,4d
30,OminousDude,https://storage.googleapis.com/kaggle-avatars/thumbnails/8531166-kg.png?t=2023-10-18-15-24-52,contributor,0.25,59,14h
31,t_murmt,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,13,3d
32,bestwater,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,58,11h
33,e_landeros,https://storage.googleapis.com/kaggle-avatars/thumbnails/859488-kg.jpeg,expert,0.25,18,3d
34,Hanzhang Fang,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,5,3d
35,Mansour,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,63,1d
36,Ale uy,https://storage.googleapis.com/kaggle-avatars/thumbnails/2708643-kg.JPG?t=2023-09-29-14-34-01,expert,0.25,62,1d
38,Jimin Wang,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,22,3d
39,Ravi Ramakrishnan,https://storage.googleapis.com/kaggle-avatars/thumbnails/8273630-kg.jpg,grand master,0.25,27,3d
40,higo_DM2,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,22,3d
41,Mandritsa Mikhail,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,29,3d
42,musioy,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,23,3d
43,Sang Nguyen,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,4,3d
45,YangAoTian,https://storage.googleapis.com/kaggle-avatars/thumbnails/10594563-kg.jpg?t=2023-11-26-07-28-12,contributor,0.25,69,2d
46,MAOK-Yongsuk,https://storage.googleapis.com/kaggle-avatars/thumbnails/12106969-kg.png,expert,0.25,31,3d
47,tuttiii,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,5,3d
48,Hamachi,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,56,2d
49,qpuch,https://storage.googleapis.com/kaggle-avatars/thumbnails/15903948-kg.jpg?t=2023-11-24-01-37-39,novice,0.25,10,3d
50,Den TTT,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,1,3d
51,Sreya reddy,https://storage.googleapis.com/kaggle-avatars/thumbnails/5237096-kg.jpg,contributor,0.25,3,3d
52,Eishkaran Singh,https://storage.googleapis.com/kaggle-avatars/thumbnails/12605415-kg.jpeg,master,0.25,8,3d
53,HaoQingSong,https://storage.googleapis.com/kaggle-avatars/thumbnails/9506739-kg.jpg,contributor,0.25,7,3d
54,Shane Simon,https://storage.googleapis.com/kaggle-avatars/thumbnails/12236136-kg.jpg?t=2023-10-08-11-51-35,expert,0.25,50,3d
56,pc1975,https://storage.googleapis.com/kaggle-avatars/thumbnails/4701119-kg.jpeg,contributor,0.25,4,2d
57,Neha,https://storage.googleapis.com/kaggle-avatars/thumbnails/4393104-kg.jpg,contributor,0.25,12,3d
58,kgrou0,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,5,3d
59,norm,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,14,2d
60,FanshuoZeng,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,5,3d
61,Ryo Asashi,https://storage.googleapis.com/kaggle-avatars/thumbnails/4701871-kg.jpg,expert,0.25,6,2d
62,Mateusz Kowalczyk,https://storage.googleapis.com/kaggle-avatars/thumbnails/13251128-kg.jpg?t=2023-09-20-14-11-06,master,0.25,15,3d
63,AbduIIah AItay,https://storage.googleapis.com/kaggle-avatars/thumbnails/5007706-kg.jpg,contributor,0.25,12,3d
64,xiaomo k,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,7,3d
65,rockieCao,https://storage.googleapis.com/kaggle-avatars/thumbnails/501321-kg.png?t=2023-10-24-21-14-06,contributor,0.25,31,13h
66,Rique,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,9,3d
67,Cards,https://storage.googleapis.com/kaggle-avatars/thumbnails/4398416-kg.jpg,expert,0.25,15,2d
68,Sarun P M,https://storage.googleapis.com/kaggle-avatars/thumbnails/17084120-kg.jpeg?t=2023-10-10-05-25-02,contributor,0.25,20,1d
69,Ethan S. Lee,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,1,2d
70,Alex Dstory,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,14,1d
71,Ludus Magnus,https://storage.googleapis.com/kaggle-avatars/thumbnails/4965276-kg.jpg,expert,0.25,30,2d
72,Jotaro,https://storage.googleapis.com/kaggle-avatars/thumbnails/1068780-gr.jpg,contributor,0.25,3,2d
73,Edgar,https://storage.googleapis.com/kaggle-avatars/thumbnails/392856-gr.jpg,novice,0.25,52,6h
74,CheeseGue,https://storage.googleapis.com/kaggle-avatars/thumbnails/15931444-kg.png?t=2023-11-29-07-31-59,novice,0.25,7,2d
75,Carryou,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,1,2d
76,JunsuJeong,https://storage.googleapis.com/kaggle-avatars/thumbnails/4329379-kg.jpg?t=2023-12-01-04-38-52,contributor,0.25,40,1d
77,Semih Günak,https://storage.googleapis.com/kaggle-avatars/thumbnails/15714431-kg.jpg?t=2023-10-23-11-26-37,expert,0.25,7,2d
78,Satya,https://storage.googleapis.com/kaggle-avatars/thumbnails/8185869-kg.jpg?t=2023-10-07-12-43-03,master,0.25,50,2d
79,Mathurin Aché,https://storage.googleapis.com/kaggle-avatars/thumbnails/18463-kg.png,grand master,0.25,19,2d
80,Spiritmilk,https://storage.googleapis.com/kaggle-avatars/thumbnails/8060745-kg.jpg,expert,0.25,5,2d
81,Syed Subahani,https://storage.googleapis.com/kaggle-avatars/thumbnails/16365312-kg.jpg?t=2023-11-15-17-26-22,contributor,0.25,23,11h
82,M V Vignesh,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,2,2d
83,🇵🇸 Morpheus 🇵🇸,https://storage.googleapis.com/kaggle-avatars/thumbnails/16658462-kg.jpeg?t=2023-11-11-06-28-12,contributor,0.25,5,2d
84,Deepika Chavan,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,2,2d
85,mexwell,https://storage.googleapis.com/kaggle-avatars/thumbnails/3952497-kg.jpeg?t=2023-09-10-11-32-10,expert,0.25,7,2d
86,Izzan S. A.,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,6,2d
87,Amihua,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,8,2d
88,Dominique Hummel,https://storage.googleapis.com/kaggle-avatars/thumbnails/17787195-gr.jpg,novice,0.25,19,2d
89,Fengqian,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,28,2d
90,Evseev Sergey,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,16,1d
91,jacob millet,https://storage.googleapis.com/kaggle-avatars/thumbnails/14651827-kg.png?t=2023-11-25-11-46-33,contributor,0.25,33,1d
92,Nembot Jules,https://storage.googleapis.com/kaggle-avatars/thumbnails/11167185-kg.jpg,contributor,0.25,30,19h
93,Plus Pals,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,2,2d
94,tdoh86,https://storage.googleapis.com/kaggle-avatars/thumbnails/8063636-kg.jpg,contributor,0.25,29,15h
95,Shivam,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,16,2d
96,Wahyu Surya Dharma,https://storage.googleapis.com/kaggle-avatars/thumbnails/1053098-kg.jpg,contributor,0.25,2,2d
97,Anushka Chathuranga,https://storage.googleapis.com/kaggle-avatars/thumbnails/6660933-kg.jpg,contributor,0.25,13,2d
98,Demian2435,https://storage.googleapis.com/kaggle-avatars/thumbnails/16101251-gr.jpg,contributor,0.25,32,2d
99,Lucas Rathgeb,https://storage.googleapis.com/kaggle-avatars/thumbnails/13404120-kg.jpeg,contributor,0.25,43,1d
100,Vadim Fedorov,https://storage.googleapis.com/kaggle-avatars/thumbnails/1540171-kg.jpg?t=2023-10-04-15-45-05,contributor,0.25,19,2d
101,Maksym Kryvenko,https://storage.googleapis.com/kaggle-avatars/thumbnails/10320886-kg.png?t=2023-09-02-21-04-12,novice,0.25,3,2d
102,Briyas,https://storage.googleapis.com/kaggle-avatars/thumbnails/9999810-kg.JPG,novice,0.25,1,2d
103,Sri Harsha Eedala,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,3,1d
104,Octavio Grau,https://storage.googleapis.com/kaggle-avatars/thumbnails/6673300-kg.jpg?t=2023-11-10-19-04-03,expert,0.25,6,2d
105,AKSHAT SHAW,https://storage.googleapis.com/kaggle-avatars/thumbnails/15730851-kg.jpg?t=2023-11-28-20-42-56,contributor,0.25,2,2d
106,Islam Tlupov,https://storage.googleapis.com/kaggle-avatars/thumbnails/3435682-kg.jpg,contributor,0.25,1,2d
107,|' _ '|,https://storage.googleapis.com/kaggle-avatars/thumbnails/4981517-kg.png?t=2023-11-13-19-17-09,contributor,0.25,24,21h
108,Avishek Saha,https://storage.googleapis.com/kaggle-avatars/thumbnails/6881935-kg.jpg,contributor,0.25,6,2d
109,Gerald Schwartz,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,2,16h
110,Shin Soyun,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,1,2d
111,Chagin,https://storage.googleapis.com/kaggle-avatars/thumbnails/7278999-kg.png?t=2023-10-10-02-06-04,contributor,0.25,20,1d
112,Ashish Kumar,https://storage.googleapis.com/kaggle-avatars/thumbnails/10447639-kg.png,expert,0.25,6,1d
113,alpimarc,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,29,2h
114,vaibhav mane,https://storage.googleapis.com/kaggle-avatars/thumbnails/15845228-kg.jpeg?t=2023-11-21-17-43-09,novice,0.25,13,1d
115,Richardful,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,23,1d
116,Denslin Nunes,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,6,1d
117,Tanishq Verma,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,7,1d
118,liuyifan233,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,12,1d
119,Ayoola Okunlola,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,18,1d
120,YOUNGHEE,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,28,1d
121,YZ,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,20,1d
122,Ryan Cardenas,https://storage.googleapis.com/kaggle-avatars/thumbnails/3152937-kg.jpg?t=2023-11-20-03-41-30,contributor,0.25,7,1d
123,mattduerr,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,expert,0.25,4,1d
124,Stefano Antinori,https://storage.googleapis.com/kaggle-avatars/thumbnails/1818626-gp.jpg,contributor,0.25,27,1d
125,William Guesdon,https://storage.googleapis.com/kaggle-avatars/thumbnails/3569455-kg.png?t=2023-10-21-15-26-47,expert,0.25,7,14h
126,Andy,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,35,1d
127,Guan Lin Tao,https://storage.googleapis.com/kaggle-avatars/thumbnails/11320249-kg.jpg?t=2023-10-12-15-42-44,expert,0.25,17,1d
128,yunsuxiaozi,https://storage.googleapis.com/kaggle-avatars/thumbnails/12691485-kg.png,expert,0.25,35,4h
129,Abhinav Raj111,https://storage.googleapis.com/kaggle-avatars/thumbnails/6612782-gr.jpg,contributor,0.25,8,12h
130,Yash Rana,https://storage.googleapis.com/kaggle-avatars/thumbnails/9426740-kg.jpeg,contributor,0.25,14,1d
131,Flavia Felicioni,https://storage.googleapis.com/kaggle-avatars/thumbnails/7169360-kg.jpeg,contributor,0.25,5,18h
132,Double Cringe,https://storage.googleapis.com/kaggle-avatars/thumbnails/11550654-kg.png?t=2023-11-07-18-06-10,contributor,0.25,8,1d
133,MikeSas,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,42,18h
134,Mihail Koypish,https://storage.googleapis.com/kaggle-avatars/thumbnails/314440-kg.jpg,contributor,0.25,3,20h
135,LaPuissanceNembo,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,19,19h
136,wasjaip,https://storage.googleapis.com/kaggle-avatars/thumbnails/13372827-kg.jpg?t=2023-11-14-04-23-04,contributor,0.25,36,13h
137,llorenzo,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,39,3h
138,huguang2222,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,1,13h
139,Jayron Andrade,https://storage.googleapis.com/kaggle-avatars/thumbnails/12029577-kg.png,expert,0.25,70,8h
140,Laobaby,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,10,11h
141,gotmana,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,16,9h
142,Vince Fan,https://storage.googleapis.com/kaggle-avatars/thumbnails/16929918-kg.png?t=2023-10-19-10-29-10,contributor,0.25,5,8h
143,Aman Gupta,https://storage.googleapis.com/kaggle-avatars/thumbnails/1711777-kg.jpg,contributor,0.25,15,7h
144,Danila Kuryakin,https://storage.googleapis.com/kaggle-avatars/thumbnails/11534909-kg.jpg?t=2023-08-29-12-19-26,contributor,0.25,8,6h
145,KKaiWWang,https://storage.googleapis.com/kaggle-avatars/thumbnails/11215123-kg.JPG,contributor,0.25,3,6h
146,GanLewis,https://storage.googleapis.com/kaggle-avatars/thumbnails/8392782-kg.jpg,novice,0.25,3,5h
147,JRPC,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,expert,0.25,4,4h
148,Phoenix,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,1,4h
149,Master Jiraiya,https://storage.googleapis.com/kaggle-avatars/thumbnails/13738648-kg.jpg?t=2023-09-11-13-01-47,master,0.25,62,3h
150,20185115,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,4,2h
151,nathankim0917,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,2,1h
152,AuLijm,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,1,10m
153,matvikkk,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.2505,57,3d
154,SuperNova-95,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25243,37,10h
155,Lucas Pukas,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.26146,10,4d
157,Ivan Guschin,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.27634,43,1d
158,Andrei Lazanu,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.27839,23,8d
159,Itz Gauurab,https://storage.googleapis.com/kaggle-avatars/thumbnails/15440483-kg.JPG?t=2023-12-02-01-18-38,contributor,0.28541,5,13h
160,Matthew Hetzel,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.2865,24,3d
161,Francesc Oliveras,https://storage.googleapis.com/kaggle-avatars/thumbnails/11123118-kg.png,master,0.2932,4,1d
162,Efecan Guler,https://storage.googleapis.com/kaggle-avatars/thumbnails/15622137-kg.png,contributor,0.29412,10,3d
163,Nikolay Abramov,https://storage.googleapis.com/kaggle-avatars/thumbnails/847705-kg.JPG?t=2023-10-11-05-55-21,expert,0.2953,27,11d
164,Shreyas Sukhadeve IIT,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.29626,5,12d
165,Tony Yun Yang99,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.2978,36,3d
166,Chinmaya,https://storage.googleapis.com/kaggle-avatars/thumbnails/6064288-kg.jpeg?t=2023-11-14-05-08-34,contributor,0.29813,67,4h
167,ITASps,https://storage.googleapis.com/kaggle-avatars/thumbnails/13468784-kg.jpeg?t=2023-11-02-12-00-23,contributor,0.29813,35,40m
168,Yoobin Park,https://storage.googleapis.com/kaggle-avatars/thumbnails/16471732-kg.png?t=2023-09-12-16-01-17,contributor,0.29898,17,8d
169,Tetsuya Sasaki,https://storage.googleapis.com/kaggle-avatars/thumbnails/6437951-kg.jpeg,master,0.29953,20,3d
170,hardy,https://storage.googleapis.com/kaggle-avatars/thumbnails/7013214-kg.png?t=2023-10-23-11-53-22,contributor,0.3,34,14h
171,stephan1999,https://storage.googleapis.com/kaggle-avatars/thumbnails/8951430-kg.png,contributor,0.3,26,5d
172,Minh-Tuong Le,https://storage.googleapis.com/kaggle-avatars/thumbnails/4168999-kg.png,novice,0.3,14,5d
173,GEORGE DOUKAS,https://storage.googleapis.com/kaggle-avatars/thumbnails/6573070-kg.jpg,contributor,0.3,29,1d
174,wnmgrn,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.30035,29,7d
175,noobs,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.30044,2,12d
176,Conrad Barczyk,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.30119,3,21h
177,M1kh@1l,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.30147,18,1d
178,Moatasem sharaf,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.30242,30,8d
179,Cristian Leo,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.30247,21,4d
180,maryu horyozaki,https://storage.googleapis.com/kaggle-avatars/thumbnails/8649699-kg.jpg?t=2023-11-26-13-23-57,contributor,0.30257,6,4d
181,SchwarzerWind,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.30528,11,6d
182,Muhammad Fathur Rizky,https://storage.googleapis.com/kaggle-avatars/thumbnails/13163748-kg.jpg?t=2023-09-04-06-30-21,contributor,0.30532,23,2d
183,Clara,https://storage.googleapis.com/kaggle-avatars/thumbnails/3074841-kg.png,contributor,0.30559,15,8d
184,kitory Yeah やきとり,https://storage.googleapis.com/kaggle-avatars/thumbnails/11096647-kg.jpeg,contributor,0.30615,10,11d
185,The Data Dream,https://storage.googleapis.com/kaggle-avatars/thumbnails/7934753-kg.jpeg,contributor,0.30651,15,4d
186,Kaan Durgut,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.30701,3,11d
187,Sanjana Satish68l,https://storage.googleapis.com/kaggle-avatars/thumbnails/12193819-kg.jpeg,expert,0.30909,4,9d
188,Fatma Nur ÇETİNTÜRK,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.3091,38,5d
189,ianct,https://storage.googleapis.com/kaggle-avatars/thumbnails/928167-kg.jpg?t=2023-10-25-09-35-44,expert,0.30989,32,2d
191,HyukJunCho,https://storage.googleapis.com/kaggle-avatars/thumbnails/17206135-kg.jpg?t=2023-11-11-16-59-18,novice,0.31069,7,8d
192,DeShuiYu,https://storage.googleapis.com/kaggle-avatars/thumbnails/5521236-kg.png?t=2023-08-23-03-07-07,contributor,0.31069,24,2d
193,Riyad Mehdi,https://storage.googleapis.com/kaggle-avatars/thumbnails/10355547-kg.png,contributor,0.31175,9,3d
194,AnthonyTherrien,https://storage.googleapis.com/kaggle-avatars/thumbnails/16570224-kg.jpg?t=2023-09-18-22-08-15,contributor,0.312,39,2d
195,Egor Nov,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.31224,11,4d
196,Umair Zia,https://storage.googleapis.com/kaggle-avatars/thumbnails/16064013-kg.jpg,contributor,0.31227,12,1d
197,A.Mohan kumar,https://storage.googleapis.com/kaggle-avatars/thumbnails/8879316-kg.jpg,expert,0.31227,6,20h
198,Vinay S,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31227,18,11d
199,Serhii Kharchuk,https://storage.googleapis.com/kaggle-avatars/thumbnails/16425619-kg.jpg?t=2023-08-22-18-53-27,contributor,0.31227,7,10d
200,BedynoAG,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.31227,6,6d
201,munchmon,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31297,3,9d
202,DJ_C,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,expert,0.31329,23,8d
203,Adeniyi Babalola,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.31409,13,7d
204,ARAVINDAN T R,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.31479,2,2d
205,kglctf,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31635,22,6d
206,Shibata,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,expert,0.31638,5,12h
207,xlforml,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31772,5,6d
208,DavidZeyuHuang,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.3178,5,6d
209,waticson,https://storage.googleapis.com/kaggle-avatars/thumbnails/2993575-kg.png,expert,0.31798,14,2d
210,Kei.Shibata,https://storage.googleapis.com/kaggle-avatars/thumbnails/12024133-kg.png?t=2023-10-22-14-47-25,expert,0.31809,6,12d
211,Ridwan Akmal 🍉,https://storage.googleapis.com/kaggle-avatars/thumbnails/8857830-kg.png,contributor,0.32033,4,4d
212,Sungmin Oh,https://storage.googleapis.com/kaggle-avatars/thumbnails/3415119-kg.JPG,novice,0.32079,7,9d
213,kerry sun,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.32473,22,7d
214,dee dee,https://storage.googleapis.com/kaggle-avatars/thumbnails/15766096-kg.jpg?t=2023-11-26-16-57-30,master,0.32486,23,7d
215,Ludwig Saux,https://storage.googleapis.com/kaggle-avatars/thumbnails/9344127-kg.jpg,contributor,0.32575,10,11d
216,mellamoa,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.32621,5,5d
217,Mohamed Elhassnaoui,https://storage.googleapis.com/kaggle-avatars/thumbnails/12313807-kg.png,contributor,0.32679,2,12d
218,Hyunguen,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.32689,1,12d
219,Coffeethefifth,https://storage.googleapis.com/kaggle-avatars/thumbnails/3025820-kg.jpg?t=2023-11-08-12-14-32,contributor,0.32962,22,13d
220,silinr8,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.32991,15,8d
221,khsamuelkim,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.33089,7,8d
222,六冠,https://storage.googleapis.com/kaggle-avatars/thumbnails/5535273-kg.png,novice,0.33299,4,1d
223,Matthew Hawthorn,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.33333,17,1d
224,C.X.Code,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.33363,13,11d
225,Ben Deng,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.33454,18,5d
226,TonyYun Yang,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.33496,6,10d
