rank,team_name,avatar_url,highest_kaggle_rank,score,submit_times,last_submit
63,Demian2435,https://storage.googleapis.com/kaggle-avatars/thumbnails/16101251-gr.jpg,contributor,0.30928,26,4h
64,ianct,https://storage.googleapis.com/kaggle-avatars/thumbnails/928167-kg.jpg?t=2023-10-25-09-35-44,expert,0.30989,27,3d
65,alpimarc,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.31052,27,6h
66,Yash Rana,https://storage.googleapis.com/kaggle-avatars/thumbnails/9426740-kg.jpeg,contributor,0.31069,13,1d
67,Ludus Magnus,https://storage.googleapis.com/kaggle-avatars/thumbnails/4965276-kg.jpg,expert,0.31069,27,9h
68,google-pirates,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.31069,25,19h
70,HyukJunCho,https://storage.googleapis.com/kaggle-avatars/thumbnails/17206135-kg.jpg?t=2023-11-11-16-59-18,novice,0.31069,7,3d
71,DeShuiYu,https://storage.googleapis.com/kaggle-avatars/thumbnails/5521236-kg.png?t=2023-08-23-03-07-07,contributor,0.31069,18,5h
72,Master Jiraiya,https://storage.googleapis.com/kaggle-avatars/thumbnails/13738648-kg.jpg?t=2023-09-11-13-01-47,master,0.31175,45,10h
73,AnthonyTherrien,https://storage.googleapis.com/kaggle-avatars/thumbnails/16570224-kg.jpg?t=2023-09-18-22-08-15,contributor,0.312,29,8h
74,Egor Nov,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.31224,7,1d
75,YangAoTian,https://storage.googleapis.com/kaggle-avatars/thumbnails/10594563-kg.jpg?t=2023-11-26-07-28-12,contributor,0.31227,57,6h
76,Guan Lin Tao,https://storage.googleapis.com/kaggle-avatars/thumbnails/11320249-kg.jpg?t=2023-10-12-15-42-44,expert,0.31227,14,7d
77,Umair Zia,https://storage.googleapis.com/kaggle-avatars/thumbnails/16064013-kg.jpg,contributor,0.31227,10,1d
78,HaoQingSong,https://storage.googleapis.com/kaggle-avatars/thumbnails/9506739-kg.jpg,contributor,0.31227,5,7d
79,Laobaby,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31227,8,4h
80,A.Mohan kumar,https://storage.googleapis.com/kaggle-avatars/thumbnails/8879316-kg.jpg,expert,0.31227,3,2d
81,Vinay S,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31227,18,6d
82,Semih Günak,https://storage.googleapis.com/kaggle-avatars/thumbnails/15714431-kg.jpg?t=2023-10-23-11-26-37,expert,0.31227,5,1d
83,Serhii Kharchuk,https://storage.googleapis.com/kaggle-avatars/thumbnails/16425619-kg.jpg?t=2023-08-22-18-53-27,contributor,0.31227,7,5d
84,Jimin Wang,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31227,15,10h
85,Neha,https://storage.googleapis.com/kaggle-avatars/thumbnails/4393104-kg.jpg,contributor,0.31227,3,5d
86,Amihua,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.31227,6,1d
87,BedynoAG,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.31227,6,21h
88,JATIN CHAWDA,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.31285,17,3h
89,munchmon,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31297,3,4d
90,DJ_C,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,expert,0.31329,23,3d
91,Gyojoon Gu,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31348,9,7h
92,FanshuoZeng,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.31382,4,1d
93,YZ,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31391,18,4d
94,Adeniyi Babalola,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.31409,13,2d
95,kglctf,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31635,22,1d
96,xlforml,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31772,5,13h
97,DavidZeyuHuang,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.3178,5,1d
98,waticson,https://storage.googleapis.com/kaggle-avatars/thumbnails/2993575-kg.png,expert,0.31798,8,6h
99,Kei.Shibata,https://storage.googleapis.com/kaggle-avatars/thumbnails/12024133-kg.png?t=2023-10-22-14-47-25,expert,0.31809,6,7d
100,MAOK-Yongsuk,https://storage.googleapis.com/kaggle-avatars/thumbnails/12106969-kg.png,contributor,0.31844,20,17m
101,Sungmin Oh,https://storage.googleapis.com/kaggle-avatars/thumbnails/3415119-kg.JPG,novice,0.32079,7,4d
102,HAFIZ MUHAMMAD IMRAN KHAN,https://storage.googleapis.com/kaggle-avatars/thumbnails/4461810-kg.jpg?t=2023-11-18-13-15-56,contributor,0.32259,13,3d
103,Ayoola Okunlola,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.32336,17,2d
104,kerry sun,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.32473,22,2d
105,dee dee,https://storage.googleapis.com/kaggle-avatars/thumbnails/15766096-kg.jpg?t=2023-11-26-16-57-30,master,0.32486,23,2d
106,Ludwig Saux,https://storage.googleapis.com/kaggle-avatars/thumbnails/9344127-kg.jpg,contributor,0.32575,10,6d
107,Mohamed Elhassnaoui,https://storage.googleapis.com/kaggle-avatars/thumbnails/12313807-kg.png,contributor,0.32679,2,7d
108,Hyunguen,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.32689,1,7d
109,bestwater,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.32841,38,11h
110,Coffeethefifth,https://storage.googleapis.com/kaggle-avatars/thumbnails/3025820-kg.jpg?t=2023-11-08-12-14-32,contributor,0.32962,22,8d
111,silinr8,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.32991,15,3d
112,Jayron Andrade,https://storage.googleapis.com/kaggle-avatars/thumbnails/12029577-kg.png,expert,0.33038,48,2d
113,GanLewis,https://storage.googleapis.com/kaggle-avatars/thumbnails/8392782-kg.jpg,novice,0.33055,2,5d
114,khsamuelkim,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.33089,7,3d
115,tuttiii,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.33339,4,1d
116,C.X.Code,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.33363,13,6d
117,Stefano Antinori,https://storage.googleapis.com/kaggle-avatars/thumbnails/1818626-gp.jpg,contributor,0.3345,23,1d
118,Ben Deng,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.33454,13,2h
119,TonyYun Yang,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.33496,6,5d
120,BluePrint-Kaggle,https://storage.googleapis.com/kaggle-avatars/thumbnails/17456233-kg.png?t=2023-11-12-14-24-03,contributor,0.335,17,9h
121,Skyens_,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.3352,1,2d
122,Nembot Jules,https://storage.googleapis.com/kaggle-avatars/thumbnails/11167185-kg.jpg,contributor,0.33684,13,6m
123,Devon Clautice,https://storage.googleapis.com/kaggle-avatars/thumbnails/2697481-kg.jpg,contributor,0.33795,3,7d
124,rockieCao,https://storage.googleapis.com/kaggle-avatars/thumbnails/501321-kg.png?t=2023-10-24-21-14-06,novice,0.33801,25,14h
125,delaykimm,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.33837,16,4d
126,🇵🇸 Morpheus 🇵🇸,https://storage.googleapis.com/kaggle-avatars/thumbnails/16658462-kg.jpeg?t=2023-11-11-06-28-12,contributor,0.3391,3,5d
127,Rei,https://storage.googleapis.com/kaggle-avatars/thumbnails/2085278-kg.jpg,contributor,0.33981,11,2h
128,byungchul-chae,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.34098,15,10h
130,ambrul,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.34128,15,5d
131,Paul Gris,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.34135,7,7d
132,Sovina Sahni,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.34262,5,6d
133,Baek nam jin,https://storage.googleapis.com/kaggle-avatars/thumbnails/7802272-kg.jpg?t=2023-10-20-08-23-17,contributor,0.34344,10,2d
134,Robert Vargo,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.34364,1,17h
135,KimHW98,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.34378,2,4d
136,Iqbal Syah Akbar,https://storage.googleapis.com/kaggle-avatars/thumbnails/10543899-kg.png,master,0.34382,9,2d
137,HridayM25,https://storage.googleapis.com/kaggle-avatars/thumbnails/10793923-kg.jpeg?t=2023-11-16-03-08-02,expert,0.34388,22,2d
138,bbwreader,https://storage.googleapis.com/kaggle-avatars/thumbnails/16865836-kg.png?t=2023-11-18-16-41-58,expert,0.34388,3,19h
139,Joerg_H,https://storage.googleapis.com/kaggle-avatars/thumbnails/3510320-kg.jpg,contributor,0.34481,11,7d
140,Lagavulin 1968,https://storage.googleapis.com/kaggle-avatars/thumbnails/8047086-kg.png?t=2023-10-21-13-49-37,novice,0.34486,1,2d
141,son-yang,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.34601,5,4d
142,Tien Hoang,https://storage.googleapis.com/kaggle-avatars/thumbnails/3489443-kg.jpg,expert,0.34683,7,5d
143,Emmanuel Jova,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.348,4,7d
144,kavani,https://storage.googleapis.com/kaggle-avatars/thumbnails/4145776-kg.jpeg?t=2023-11-17-06-59-59,contributor,0.34844,17,7m
145,BaGo,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.34868,1,1d
146,norm,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.34869,10,3d
147,Riyad Mehdi,https://storage.googleapis.com/kaggle-avatars/thumbnails/10355547-kg.png,contributor,0.34933,6,8m
148,Duncuo Zhang,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.3495,2,7h
149,RANA PRAFFUL,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.34958,5,7h
150,Eishkaran Singh,https://storage.googleapis.com/kaggle-avatars/thumbnails/12605415-kg.jpeg,master,0.35033,6,4h
151,Prasad,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.35079,8,5d
152,Ale uy,https://storage.googleapis.com/kaggle-avatars/thumbnails/2708643-kg.JPG?t=2023-09-29-14-34-01,contributor,0.3512,39,1d
153,PeterGrundell,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.35225,17,3h
154,PATIPAN RATTANAWIN,https://storage.googleapis.com/kaggle-avatars/thumbnails/4862204-kg.jpg,contributor,0.3525,4,4d
155,Sarun P M,https://storage.googleapis.com/kaggle-avatars/thumbnails/17084120-kg.jpeg?t=2023-10-10-05-25-02,contributor,0.3525,15,2d
156,Arman Zhalgasbayev,https://storage.googleapis.com/kaggle-avatars/thumbnails/15526957-kg.jpg,contributor,0.35254,23,4d
157,Dino Wun,https://storage.googleapis.com/kaggle-avatars/thumbnails/3894504-kg.png,expert,0.35284,2,1d
158,Lucas Antoine,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,expert,0.35307,18,5d
159,CheeseGue,https://storage.googleapis.com/kaggle-avatars/thumbnails/15931444-kg.png,novice,0.35359,5,3d
160,KavanAlp,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.35376,4,5d
161,Miwepe N'Koyo,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.35487,6,3d
162,Fadhl Akmal,https://storage.googleapis.com/kaggle-avatars/thumbnails/13971765-kg.png,contributor,0.35535,26,1h
163,LaPuissanceNembo,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.35601,1,15h
164,Elsie Anthonio,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.3561,5,2d
165,Sy-Tuan Nguyen,https://storage.googleapis.com/kaggle-avatars/thumbnails/4199239-kg.png,master,0.3568,5,5d
166,Laplace,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,expert,0.35689,15,2h
167,alperen yüksel,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.35847,23,3d
168,Tanishq Verma,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.35869,6,1d
169,Ashish Kumar,https://storage.googleapis.com/kaggle-avatars/thumbnails/10447639-kg.png,expert,0.35869,1,2d
170,1110Ra,https://storage.googleapis.com/kaggle-avatars/thumbnails/8459123-kg.png,expert,0.35869,10,1d
171,Hardy Xu,https://storage.googleapis.com/kaggle-avatars/thumbnails/420768-fb.jpg,contributor,0.35887,19,3d
172,Anthony-B2,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.35893,7,6d
173,hyesung6,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.359,6,4d
174,Mandritsa Mikhail,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.35901,28,21h
175,Lin Jianhang,https://storage.googleapis.com/kaggle-avatars/thumbnails/4139512-kg.jpg,contributor,0.35971,41,3d
176,Ryotaro MATSUNAGA,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.36013,5,7h
177,Ramzi,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.36049,4,3d
178,Dev Haral,https://storage.googleapis.com/kaggle-avatars/thumbnails/10224541-kg.jpg,expert,0.36077,6,5d
179,Will Wade,https://storage.googleapis.com/kaggle-avatars/thumbnails/9089745-kg.png,novice,0.36084,2,2d
180,tdoh86,https://storage.googleapis.com/kaggle-avatars/thumbnails/8063636-kg.jpg,contributor,0.36137,17,15h
181,IlyassSaadi,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.3614,8,2d
182,Seeunnnnn,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.36267,3,20h
183,Abhishek Vidhate,https://storage.googleapis.com/kaggle-avatars/thumbnails/16822023-kg.png?t=2023-09-24-14-20-00,contributor,0.36321,2,7d
184,YouanP,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.3642,5,1d
185,金穗辉辉,https://storage.googleapis.com/kaggle-avatars/thumbnails/10838391-kg.png,contributor,0.36426,2,7d
186,GEORGE DOUKAS,https://storage.googleapis.com/kaggle-avatars/thumbnails/6573070-kg.jpg,contributor,0.36433,23,2d
187,saeusa,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.36437,11,6d
188,konwarsky,https://storage.googleapis.com/kaggle-avatars/thumbnails/5749697-kg.jpg,expert,0.3647,1,1d
190,Saaaaan_K,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.36552,5,3d
191,kurokaede,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.36662,1,8d
192,Saumil Agrawal,https://storage.googleapis.com/kaggle-avatars/thumbnails/8218458-kg.png,expert,0.36696,8,2h
193,Adrian Li,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.36842,4,3d
194,Sobhan Bose,https://storage.googleapis.com/kaggle-avatars/thumbnails/11729849-kg.png?t=2023-10-29-14-01-27,contributor,0.36843,13,6d
195,heyuan999,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.37,7,1d
196,Kuriboh,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.37031,1,2d
197,Yassir Acharki,https://storage.googleapis.com/kaggle-avatars/thumbnails/10030651-kg.png?t=2023-09-25-16-15-45,master,0.3712,35,1d
198,Nikolay Zmitrovich,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.37123,8,6d
199,Chagin,https://storage.googleapis.com/kaggle-avatars/thumbnails/7278999-kg.png?t=2023-10-10-02-06-04,contributor,0.37124,13,25m
200,aldparis,https://storage.googleapis.com/kaggle-avatars/thumbnails/275525-kg.jpg,expert,0.37178,3,7d
201,JeongTaeHyeon,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.37203,1,4d
202,Seanny,https://storage.googleapis.com/kaggle-avatars/thumbnails/4178136-kg.png?t=2023-10-23-19-05-02,contributor,0.37208,20,3d
203,SinisterGhost,https://storage.googleapis.com/kaggle-avatars/thumbnails/7749692-kg.png,contributor,0.37247,10,2d
204,Sam506,https://storage.googleapis.com/kaggle-avatars/thumbnails/7813943-kg.png,contributor,0.37255,1,20h
205,Yunus Emre Göktürk,https://storage.googleapis.com/kaggle-avatars/thumbnails/16893239-kg.png?t=2023-09-26-19-21-20,contributor,0.37259,18,5d
206,Kazoric,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.3734,6,27s
207,yunsuxiaozi,https://storage.googleapis.com/kaggle-avatars/thumbnails/12691485-kg.png,expert,0.37494,31,2d
208,Andy,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.37637,27,3h
209,Oscar Aguilar,https://storage.googleapis.com/kaggle-avatars/thumbnails/1822542-kg.jpg,master,0.37677,42,2d
210,Takumi Watanabe,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.37719,15,5d
211,dvdcar,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.37751,10,3d
212,blameitonthemoon,https://storage.googleapis.com/kaggle-avatars/thumbnails/17331874-kg.jpg?t=2023-11-24-09-28-57,novice,0.37837,1,1d
213,José Méndez,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.37862,2,3d
214,andrekos,https://storage.googleapis.com/kaggle-avatars/thumbnails/35830-kg.jpg,expert,0.37928,13,3d
216,[KOR]JUHO KIM,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.38012,5,5d
217,도봉구꼬마,https://storage.googleapis.com/kaggle-avatars/thumbnails/12392398-kg.jpg,contributor,0.38013,8,5d
218,Chanho Parkq,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.38013,2,4d
219,Anushka Chathuranga,https://storage.googleapis.com/kaggle-avatars/thumbnails/6660933-kg.jpg,contributor,0.38015,12,1d
220,Spiritmilk,https://storage.googleapis.com/kaggle-avatars/thumbnails/8060745-kg.jpg,expert,0.38082,4,4d
221,Ahmed Ali,https://storage.googleapis.com/kaggle-avatars/thumbnails/14372435-kg.jpg,expert,0.38165,4,7d
222,Summeriis,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.38168,1,7d
223,Aman Gupta,https://storage.googleapis.com/kaggle-avatars/thumbnails/1711777-kg.jpg,contributor,0.38213,13,7d
224,Max See,https://storage.googleapis.com/kaggle-avatars/thumbnails/8234341-kg.png,novice,0.38348,2,1d
225,Danish Elahi,https://storage.googleapis.com/kaggle-avatars/thumbnails/10854567-kg.jpeg?t=2023-11-07-20-16-10,contributor,0.38436,3,2d
