rank,team_name,avatar_url,highest_kaggle_rank,score,submit_times,last_submit
131,alpimarc,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.31052,27,3d
132,Yash Rana,https://storage.googleapis.com/kaggle-avatars/thumbnails/9426740-kg.jpeg,contributor,0.31069,13,4d
134,HyukJunCho,https://storage.googleapis.com/kaggle-avatars/thumbnails/17206135-kg.jpg?t=2023-11-11-16-59-18,novice,0.31069,7,6d
135,DeShuiYu,https://storage.googleapis.com/kaggle-avatars/thumbnails/5521236-kg.png?t=2023-08-23-03-07-07,contributor,0.31069,24,6h
136,Riyad Mehdi,https://storage.googleapis.com/kaggle-avatars/thumbnails/10355547-kg.png,contributor,0.31175,9,1d
137,AnthonyTherrien,https://storage.googleapis.com/kaggle-avatars/thumbnails/16570224-kg.jpg?t=2023-09-18-22-08-15,contributor,0.312,39,12h
138,Egor Nov,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.31224,11,2d
139,Guan Lin Tao,https://storage.googleapis.com/kaggle-avatars/thumbnails/11320249-kg.jpg?t=2023-10-12-15-42-44,expert,0.31227,14,10d
140,Umair Zia,https://storage.googleapis.com/kaggle-avatars/thumbnails/16064013-kg.jpg,contributor,0.31227,10,4d
141,Laobaby,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31227,8,3d
142,A.Mohan kumar,https://storage.googleapis.com/kaggle-avatars/thumbnails/8879316-kg.jpg,expert,0.31227,4,3d
143,Vinay S,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31227,18,9d
144,Serhii Kharchuk,https://storage.googleapis.com/kaggle-avatars/thumbnails/16425619-kg.jpg?t=2023-08-22-18-53-27,contributor,0.31227,7,8d
145,BedynoAG,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.31227,6,4d
146,munchmon,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31297,3,7d
147,DJ_C,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,expert,0.31329,23,6d
148,YZ,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31391,18,7d
149,Adeniyi Babalola,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.31409,13,5d
150,kglctf,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31635,22,4d
151,xlforml,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31772,5,4d
152,DavidZeyuHuang,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.3178,5,4d
153,waticson,https://storage.googleapis.com/kaggle-avatars/thumbnails/2993575-kg.png,expert,0.31798,10,1d
154,Kei.Shibata,https://storage.googleapis.com/kaggle-avatars/thumbnails/12024133-kg.png?t=2023-10-22-14-47-25,expert,0.31809,6,10d
155,Ridwan Akmal 🍉,https://storage.googleapis.com/kaggle-avatars/thumbnails/8857830-kg.png,contributor,0.32033,4,2d
156,Sungmin Oh,https://storage.googleapis.com/kaggle-avatars/thumbnails/3415119-kg.JPG,novice,0.32079,7,7d
157,Ayoola Okunlola,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.32336,17,5d
158,LaPuissanceNembo,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.32358,9,3d
159,kerry sun,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.32473,22,5d
160,dee dee,https://storage.googleapis.com/kaggle-avatars/thumbnails/15766096-kg.jpg?t=2023-11-26-16-57-30,master,0.32486,23,5d
161,Nembot Jules,https://storage.googleapis.com/kaggle-avatars/thumbnails/11167185-kg.jpg,contributor,0.32511,20,3d
162,Stefano Antinori,https://storage.googleapis.com/kaggle-avatars/thumbnails/1818626-gp.jpg,contributor,0.3256,26,2d
163,Ludwig Saux,https://storage.googleapis.com/kaggle-avatars/thumbnails/9344127-kg.jpg,contributor,0.32575,10,9d
164,mellamoa,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.32621,5,3d
165,Mohamed Elhassnaoui,https://storage.googleapis.com/kaggle-avatars/thumbnails/12313807-kg.png,contributor,0.32679,2,10d
166,Hyunguen,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.32689,1,10d
167,Coffeethefifth,https://storage.googleapis.com/kaggle-avatars/thumbnails/3025820-kg.jpg?t=2023-11-08-12-14-32,contributor,0.32962,22,11d
168,silinr8,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.32991,15,6d
169,Jayron Andrade,https://storage.googleapis.com/kaggle-avatars/thumbnails/12029577-kg.png,expert,0.33038,50,2d
170,GanLewis,https://storage.googleapis.com/kaggle-avatars/thumbnails/8392782-kg.jpg,novice,0.33055,2,8d
171,khsamuelkim,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.33089,7,6d
172,YOUNGHEE,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.3329,25,8h
173,C.X.Code,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.33363,13,9d
174,Ben Deng,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.33454,18,3d
175,TonyYun Yang,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.33496,6,8d
176,BluePrint-Kaggle,https://storage.googleapis.com/kaggle-avatars/thumbnails/17456233-kg.png?t=2023-11-12-14-24-03,contributor,0.335,17,3d
177,Skyens_,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.3352,1,5d
178,Vince Fan,https://storage.googleapis.com/kaggle-avatars/thumbnails/16929918-kg.png?t=2023-10-19-10-29-10,contributor,0.33626,3,2d
179,Devon Clautice,https://storage.googleapis.com/kaggle-avatars/thumbnails/2697481-kg.jpg,contributor,0.33795,3,10d
180,delaykimm,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.33837,16,7d
181,Bruce Wayne,https://storage.googleapis.com/kaggle-avatars/thumbnails/1860833-kg.jpg?t=2023-09-14-22-09-39,contributor,0.33858,11,11h
182,Anand Tyagi,https://storage.googleapis.com/kaggle-avatars/thumbnails/6290454-gr.jpg,contributor,0.33907,19,2d
183,Rei,https://storage.googleapis.com/kaggle-avatars/thumbnails/2085278-kg.jpg,contributor,0.33981,11,3d
184,byungchul-chae,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.34098,15,3d
186,ambrul,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.34128,18,2d
187,Paul Gris,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.34135,7,10d
188,kocurekc,https://storage.googleapis.com/kaggle-avatars/thumbnails/1358172-gp.jpg,novice,0.34165,4,1d
189,smurfaja,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.34207,6,2d
190,Sovina Sahni,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.34262,13,1d
191,Baek nam jin,https://storage.googleapis.com/kaggle-avatars/thumbnails/7802272-kg.jpg?t=2023-10-20-08-23-17,contributor,0.34344,10,5d
192,Robert Vargo,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.34364,1,4d
193,KimHW98,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.34378,2,7d
194,Iqbal Syah Akbar,https://storage.googleapis.com/kaggle-avatars/thumbnails/10543899-kg.png,master,0.34382,9,5d
195,HridayM25,https://storage.googleapis.com/kaggle-avatars/thumbnails/10793923-kg.jpeg?t=2023-11-16-03-08-02,expert,0.34388,22,5d
196,bbwreader,https://storage.googleapis.com/kaggle-avatars/thumbnails/16865836-kg.png?t=2023-11-18-16-41-58,expert,0.34388,3,4d
197,Joerg_H,https://storage.googleapis.com/kaggle-avatars/thumbnails/3510320-kg.jpg,contributor,0.34481,11,10d
198,Lagavulin 1968,https://storage.googleapis.com/kaggle-avatars/thumbnails/8047086-kg.png?t=2023-10-21-13-49-37,novice,0.34486,1,5d
199,son-yang,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.34601,5,7d
200,Tien Hoang,https://storage.googleapis.com/kaggle-avatars/thumbnails/3489443-kg.jpg,expert,0.34683,7,8d
201,Mohammed Ouahman,https://storage.googleapis.com/kaggle-avatars/thumbnails/6935765-kg.png,contributor,0.347,1,2d
202,Emmanuel Jova,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.348,4,10d
203,kavani,https://storage.googleapis.com/kaggle-avatars/thumbnails/4145776-kg.jpeg?t=2023-11-17-06-59-59,contributor,0.34844,19,3d
204,BaGo,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.34868,1,4d
205,Duncuo Zhang,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.3495,2,3d
206,RANA PRAFFUL,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.34958,5,3d
207,Prasad,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.35079,8,8d
208,PeterGrundell,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.35225,17,3d
209,PATIPAN RATTANAWIN,https://storage.googleapis.com/kaggle-avatars/thumbnails/4862204-kg.jpg,contributor,0.3525,4,7d
210,Arman Zhalgasbayev,https://storage.googleapis.com/kaggle-avatars/thumbnails/15526957-kg.jpg,contributor,0.35254,23,7d
211,Dino Wun,https://storage.googleapis.com/kaggle-avatars/thumbnails/3894504-kg.png,expert,0.35284,3,2d
212,Lucas Antoine,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,expert,0.35307,18,8d
213,KavanAlp,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.35376,4,8d
214,Anzar,https://storage.googleapis.com/kaggle-avatars/thumbnails/2949515-kg.jpg,expert,0.3539,27,3d
215,Miwepe N'Koyo,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.35487,6,6d
216,Fadhl Akmal,https://storage.googleapis.com/kaggle-avatars/thumbnails/13971765-kg.png,contributor,0.35535,26,3d
217,Elsie Anthonio,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.3561,5,5d
218,RyoMuta,https://storage.googleapis.com/kaggle-avatars/thumbnails/16420070-kg.png?t=2023-09-12-15-00-30,novice,0.35675,15,2d
219,Max Shi,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.35677,1,3d
220,Sy-Tuan Nguyen,https://storage.googleapis.com/kaggle-avatars/thumbnails/4199239-kg.png,master,0.3568,5,8d
221,Laplace,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,expert,0.35689,17,2d
222,YouanP,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.35801,13,1d
223,alperen yüksel,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.35847,23,6d
224,Tanishq Verma,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.35869,6,4d
225,Ashish Kumar,https://storage.googleapis.com/kaggle-avatars/thumbnails/10447639-kg.png,expert,0.35869,1,5d
226,1110Ra,https://storage.googleapis.com/kaggle-avatars/thumbnails/8459123-kg.png,expert,0.35869,15,1d
227,tdoh86,https://storage.googleapis.com/kaggle-avatars/thumbnails/8063636-kg.jpg,contributor,0.35869,23,2d
