rank,team_name,avatar_url,highest_kaggle_rank,score,submit_times,last_submit
107,|' _ '|,https://storage.googleapis.com/kaggle-avatars/thumbnails/4981517-kg.png?t=2023-11-13-19-17-09,contributor,0.25,28,5h
108,Avishek Saha,https://storage.googleapis.com/kaggle-avatars/thumbnails/6881935-kg.jpg,contributor,0.25,6,3d
109,Gerald Schwartz,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,3,8h
110,Shin Soyun,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,1,3d
111,Chagin,https://storage.googleapis.com/kaggle-avatars/thumbnails/7278999-kg.png?t=2023-10-10-02-06-04,contributor,0.25,20,2d
112,Ashish Kumar,https://storage.googleapis.com/kaggle-avatars/thumbnails/10447639-kg.png,expert,0.25,6,2d
113,alpimarc,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,30,4h
114,vaibhav mane,https://storage.googleapis.com/kaggle-avatars/thumbnails/15845228-kg.jpeg?t=2023-11-21-17-43-09,novice,0.25,13,2d
115,Richardful,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,23,2d
116,Denslin Nunes,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,6,2d
117,Tanishq Verma,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,7,2d
118,liuyifan233,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,12,2d
119,Ayoola Okunlola,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,18,2d
120,YOUNGHEE,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,28,2d
121,YZ,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,20,2d
122,Ryan Cardenas,https://storage.googleapis.com/kaggle-avatars/thumbnails/3152937-kg.jpg?t=2023-11-20-03-41-30,contributor,0.25,7,2d
123,mattduerr,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,expert,0.25,4,2d
124,Stefano Antinori,https://storage.googleapis.com/kaggle-avatars/thumbnails/1818626-gp.jpg,contributor,0.25,27,2d
125,William Guesdon,https://storage.googleapis.com/kaggle-avatars/thumbnails/3569455-kg.png?t=2023-10-21-15-26-47,expert,0.25,7,2d
126,Andy,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,35,2d
127,Guan Lin Tao,https://storage.googleapis.com/kaggle-avatars/thumbnails/11320249-kg.jpg?t=2023-10-12-15-42-44,expert,0.25,17,2d
128,yunsuxiaozi,https://storage.googleapis.com/kaggle-avatars/thumbnails/12691485-kg.png,expert,0.25,35,1d
129,Abhinav Raj111,https://storage.googleapis.com/kaggle-avatars/thumbnails/6612782-gr.jpg,contributor,0.25,13,5h
130,Yash Rana,https://storage.googleapis.com/kaggle-avatars/thumbnails/9426740-kg.jpeg,contributor,0.25,14,2d
131,Flavia Felicioni,https://storage.googleapis.com/kaggle-avatars/thumbnails/7169360-kg.jpeg,contributor,0.25,5,2d
132,Double Cringe,https://storage.googleapis.com/kaggle-avatars/thumbnails/11550654-kg.png?t=2023-11-07-18-06-10,contributor,0.25,8,2d
133,MikeSas,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,42,2d
134,Mihail Koypish,https://storage.googleapis.com/kaggle-avatars/thumbnails/314440-kg.jpg,contributor,0.25,3,2d
135,LaPuissanceNembo,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,19,2d
136,wasjaip,https://storage.googleapis.com/kaggle-avatars/thumbnails/13372827-kg.jpg?t=2023-11-14-04-23-04,contributor,0.25,41,7h
137,llorenzo,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,39,1d
138,huguang2222,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,1,2d
139,Jayron Andrade,https://storage.googleapis.com/kaggle-avatars/thumbnails/12029577-kg.png,expert,0.25,77,14h
140,Laobaby,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,10,1d
141,gotmana,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,16,1d
142,Vince Fan,https://storage.googleapis.com/kaggle-avatars/thumbnails/16929918-kg.png?t=2023-10-19-10-29-10,contributor,0.25,5,1d
143,Aman Gupta,https://storage.googleapis.com/kaggle-avatars/thumbnails/1711777-kg.jpg,contributor,0.25,15,1d
144,Danila Kuryakin,https://storage.googleapis.com/kaggle-avatars/thumbnails/11534909-kg.jpg?t=2023-08-29-12-19-26,contributor,0.25,8,1d
145,KKaiWWang,https://storage.googleapis.com/kaggle-avatars/thumbnails/11215123-kg.JPG,contributor,0.25,3,1d
146,GanLewis,https://storage.googleapis.com/kaggle-avatars/thumbnails/8392782-kg.jpg,novice,0.25,3,1d
147,JRPC,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,expert,0.25,5,3h
148,Phoenix,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,1,1d
149,Master Jiraiya,https://storage.googleapis.com/kaggle-avatars/thumbnails/13738648-kg.jpg?t=2023-09-11-13-01-47,master,0.25,65,5h
150,20185115,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,4,1d
151,nathankim0917,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,2,1d
152,AuLijm,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,3,1d
153,John Mitchell,https://storage.googleapis.com/kaggle-avatars/thumbnails/3997404-fb.jpg,expert,0.25,6,14h
154,Qiuxing Beiye,https://storage.googleapis.com/kaggle-avatars/thumbnails/16779325-kg.jpg?t=2023-09-16-14-45-07,contributor,0.25,1,1d
155,Steve Simons,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,6,1d
156,Alexander Leon,https://storage.googleapis.com/kaggle-avatars/thumbnails/8465344-kg.PNG,contributor,0.25,5,15h
157,The Data Dream,https://storage.googleapis.com/kaggle-avatars/thumbnails/7934753-kg.jpeg,contributor,0.25,18,19h
158,Levent Serinol,https://storage.googleapis.com/kaggle-avatars/thumbnails/5130382-kg.png,master,0.25,3,18h
159,Benorli,https://storage.googleapis.com/kaggle-avatars/thumbnails/12259945-kg.jpg,contributor,0.25,2,15h
160,Pulse007,https://storage.googleapis.com/kaggle-avatars/thumbnails/1198913-gp.jpg,contributor,0.25,3,14h
161,Lagavulin 1968,https://storage.googleapis.com/kaggle-avatars/thumbnails/8047086-kg.png?t=2023-10-21-13-49-37,novice,0.25,2,10h
162,dee dee,https://storage.googleapis.com/kaggle-avatars/thumbnails/15766096-kg.jpg?t=2023-11-26-16-57-30,master,0.25,25,9h
163,Thomas Land Jr,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,17,9h
164,Bianco Chiu,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,1,6h
165,Qiuqiuma,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,1,4h
166,RANA PRAFFUL,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,6,3h
167,M1kh@1l,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.25,26,1h
168,Calamity 7,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,1,1h
169,Filip Majek,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25,4,7m
170,SuperNova-95,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.25038,40,8h
171,matvikkk,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.2505,57,4d
172,Lucas Pukas,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.26146,10,5d
174,Ivan Guschin,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.27634,43,2d
175,Andrei Lazanu,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.27839,23,9d
176,ZhangYuX1012,https://storage.googleapis.com/kaggle-avatars/thumbnails/15881704-kg.jpg?t=2023-12-03-06-01-03,contributor,0.28313,2,8h
177,Itz Gauurab,https://storage.googleapis.com/kaggle-avatars/thumbnails/15440483-kg.JPG?t=2023-12-02-01-18-38,contributor,0.28541,5,2d
178,Matthew Hetzel,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.2865,24,4d
179,Francesc Oliveras,https://storage.googleapis.com/kaggle-avatars/thumbnails/11123118-kg.png,master,0.2932,4,2d
180,Efecan Guler,https://storage.googleapis.com/kaggle-avatars/thumbnails/15622137-kg.png,contributor,0.29412,10,4d
181,Nikolay Abramov,https://storage.googleapis.com/kaggle-avatars/thumbnails/847705-kg.JPG?t=2023-10-11-05-55-21,expert,0.2953,27,12d
182,Shreyas Sukhadeve IIT,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.29626,5,13d
183,Tony Yun Yang99,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.2978,36,4d
184,Chinmaya,https://storage.googleapis.com/kaggle-avatars/thumbnails/6064288-kg.jpeg?t=2023-11-14-05-08-34,contributor,0.29813,67,1d
185,ITASps,https://storage.googleapis.com/kaggle-avatars/thumbnails/13468784-kg.jpeg?t=2023-11-02-12-00-23,contributor,0.29813,35,1d
186,Yoobin Park,https://storage.googleapis.com/kaggle-avatars/thumbnails/16471732-kg.png?t=2023-09-12-16-01-17,contributor,0.29898,17,9d
187,Tetsuya Sasaki,https://storage.googleapis.com/kaggle-avatars/thumbnails/6437951-kg.jpeg,master,0.29953,20,4d
188,hardy,https://storage.googleapis.com/kaggle-avatars/thumbnails/7013214-kg.png?t=2023-10-23-11-53-22,contributor,0.3,34,2d
189,stephan1999,https://storage.googleapis.com/kaggle-avatars/thumbnails/8951430-kg.png,contributor,0.3,26,6d
190,Minh-Tuong Le,https://storage.googleapis.com/kaggle-avatars/thumbnails/4168999-kg.png,novice,0.3,14,6d
191,GEORGE DOUKAS,https://storage.googleapis.com/kaggle-avatars/thumbnails/6573070-kg.jpg,contributor,0.3,29,2d
192,wnmgrn,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.30035,29,8d
193,noobs,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.30044,2,13d
194,Conrad Barczyk,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.30119,3,2d
195,Moatasem sharaf,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.30242,30,9d
196,Cristian Leo,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.30247,21,5d
197,maryu horyozaki,https://storage.googleapis.com/kaggle-avatars/thumbnails/8649699-kg.jpg?t=2023-11-26-13-23-57,contributor,0.30257,6,5d
198,SchwarzerWind,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.30528,11,7d
199,Muhammad Fathur Rizky,https://storage.googleapis.com/kaggle-avatars/thumbnails/13163748-kg.jpg?t=2023-09-04-06-30-21,contributor,0.30532,23,3d
200,Clara,https://storage.googleapis.com/kaggle-avatars/thumbnails/3074841-kg.png,contributor,0.30559,15,9d
201,kitory Yeah やきとり,https://storage.googleapis.com/kaggle-avatars/thumbnails/11096647-kg.jpeg,contributor,0.30615,10,12d
202,Kaan Durgut,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.30701,3,12d
203,Sanjana Satish68l,https://storage.googleapis.com/kaggle-avatars/thumbnails/12193819-kg.jpeg,expert,0.30909,4,10d
204,Fatma Nur ÇETİNTÜRK,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.3091,38,6d
205,ianct,https://storage.googleapis.com/kaggle-avatars/thumbnails/928167-kg.jpg?t=2023-10-25-09-35-44,expert,0.30989,32,3d
207,HyukJunCho,https://storage.googleapis.com/kaggle-avatars/thumbnails/17206135-kg.jpg?t=2023-11-11-16-59-18,novice,0.31069,7,9d
208,DeShuiYu,https://storage.googleapis.com/kaggle-avatars/thumbnails/5521236-kg.png?t=2023-08-23-03-07-07,contributor,0.31069,24,3d
209,Riyad Mehdi,https://storage.googleapis.com/kaggle-avatars/thumbnails/10355547-kg.png,contributor,0.31175,14,1h
210,AnthonyTherrien,https://storage.googleapis.com/kaggle-avatars/thumbnails/16570224-kg.jpg?t=2023-09-18-22-08-15,contributor,0.312,39,3d
211,Egor Nov,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.31224,11,5d
212,Umair Zia,https://storage.googleapis.com/kaggle-avatars/thumbnails/16064013-kg.jpg,contributor,0.31227,12,2d
213,A.Mohan kumar,https://storage.googleapis.com/kaggle-avatars/thumbnails/8879316-kg.jpg,expert,0.31227,6,2d
214,Vinay S,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31227,18,12d
215,Serhii Kharchuk,https://storage.googleapis.com/kaggle-avatars/thumbnails/16425619-kg.jpg?t=2023-08-22-18-53-27,contributor,0.31227,7,11d
216,BedynoAG,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.31227,6,7d
218,munchmon,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31297,3,10d
219,DJ_C,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,expert,0.31329,23,9d
220,Adeniyi Babalola,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.31409,13,8d
221,ARAVINDAN T R,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.31479,2,3d
222,kglctf,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31635,27,8h
223,Shibata,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,expert,0.31638,5,1d
224,ytGao7,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.3168,2,8h
225,xlforml,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.31772,5,7d
226,DavidZeyuHuang,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.3178,5,7d
227,waticson,https://storage.googleapis.com/kaggle-avatars/thumbnails/2993575-kg.png,expert,0.31798,17,13m
